gene,gene_id,gps_max_overall,gps_max_immune
MEIG1,ENSG00000197889,,
MEIOB,ENSG00000162039,1.37126235162559,
MEIOC,ENSG00000180336,0.654031739214786,
MEIOSIN,ENSG00000237452,,
MEIS1,ENSG00000143995,2.82649911630222,
MEIS2,ENSG00000134138,1.37126235162559,
MEIS3,ENSG00000105419,0.879532978374909,
MELK,ENSG00000165304,,
MELTF,ENSG00000163975,0.879532978374909,
MEMO1,ENSG00000162959,1.29293439871252,
MEN1,ENSG00000133895,1.67379111602002,0.491729373250684
MEOX1,ENSG00000005102,1.37126235162559,
MEOX2,ENSG00000106511,1.17728569075626,
MEP1A,ENSG00000112818,,
MEP1B,ENSG00000141434,0.879532978374909,
MEPCE,ENSG00000146834,0.879532978374909,
MEPE,ENSG00000152595,2.57152423200313,
MERTK,ENSG00000153208,2.1655204892707,1.29293439871252
MESD,ENSG00000117899,1.37126235162559,
MESP1,ENSG00000166823,0.879532978374909,
MESP2,ENSG00000188095,1.28598751089579,
MEST,ENSG00000106484,0.794258137645111,
MET,ENSG00000105976,2.1655204892707,1.17728569075626
METAP1,ENSG00000164024,0.654031739214786,
METAP1D,ENSG00000172878,0.879532978374909,
METAP2,ENSG00000111142,1.94696613792731,
METRN,ENSG00000103260,,
METRNL,ENSG00000176845,1.94696613792731,
METTL1,ENSG00000037897,1.17728569075626,0.879532978374909
METTL13,ENSG00000010165,,
METTL14,ENSG00000145388,0.879532978374909,
METTL15,ENSG00000169519,1.29293439871252,
METTL16,ENSG00000127804,0.879532978374909,
METTL17,ENSG00000165792,0.879532978374909,
METTL18,ENSG00000171806,0.654031739214786,
METTL21A,ENSG00000144401,,
METTL21C,ENSG00000139780,,
METTL22,ENSG00000067365,0.879532978374909,
METTL23,ENSG00000181038,1.37126235162559,
METTL24,ENSG00000053328,,
METTL25,ENSG00000127720,0.879532978374909,
METTL25B,ENSG00000143303,,
METTL26,ENSG00000130731,0.879532978374909,
METTL27,ENSG00000165171,1.29293439871252,1.29293439871252
METTL2A,ENSG00000087995,,
METTL2B,ENSG00000165055,0.879532978374909,
METTL3,ENSG00000165819,0.879532978374909,
METTL4,ENSG00000101574,1.29293439871252,
METTL5,ENSG00000138382,2.1655204892707,
METTL6,ENSG00000206562,0.654031739214786,
TMT1A,ENSG00000185432,,
TMT1B,ENSG00000170439,,
METTL8,ENSG00000123600,,
METTL9,ENSG00000197006,1.94696613792731,
MEX3A,ENSG00000254726,,
MEX3B,ENSG00000183496,1.29293439871252,
MEX3C,ENSG00000176624,1.29293439871252,
MEX3D,ENSG00000181588,,
MFAP1,ENSG00000140259,1.17728569075626,
MFAP2,ENSG00000117122,1.29293439871252,
MFAP3,ENSG00000037749,0.654031739214786,
MFAP3L,ENSG00000198948,0.654031739214786,
MFAP4,ENSG00000166482,1.29293439871252,1.17728569075626
MFAP5,ENSG00000197614,2.1655204892707,
MFF,ENSG00000168958,1.37126235162559,
MFGE8,ENSG00000140545,2.47022008946878,
MFHAS1,ENSG00000147324,1.94696613792731,1.29293439871252
MFN1,ENSG00000171109,1.17728569075626,
MFN2,ENSG00000116688,2.1655204892707,
MFNG,ENSG00000100060,0.879532978374909,
MFRP,ENSG00000235718,2.1655204892707,
MFSD1,ENSG00000118855,0.654031739214786,
SLC75A1,ENSG00000109736,,
MFSD11,ENSG00000092931,,
MFSD12,ENSG00000161091,1.29293439871252,
SLC68A1,ENSG00000138111,,
SLC71A1,ENSG00000156875,,
SLC71A2,ENSG00000148110,,
MFSD2A,ENSG00000168389,1.37126235162559,
MFSD2B,ENSG00000205639,,
SLC33A2,ENSG00000167700,,
SLC60A1,ENSG00000174514,,
SLC60A2,ENSG00000173214,,
SLC61A1,ENSG00000182544,,
MFSD6,ENSG00000151690,0.654031739214786,
MFSD6L,ENSG00000185156,,
MFSD8,ENSG00000164073,2.1655204892707,
SLC67A2,ENSG00000135953,,
MGA,ENSG00000174197,1.17728569075626,
MGAM,ENSG00000257335,0.879532978374909,
MGAM2,ENSG00000257743,,
MGARP,ENSG00000137463,,
MGAT1,ENSG00000131446,1.17728569075626,
MGAT2,ENSG00000168282,0.491729373250684,
MGAT3,ENSG00000128268,,
MGAT4A,ENSG00000071073,1.17728569075626,
MGAT4B,ENSG00000161013,1.17728569075626,
MGAT4C,ENSG00000182050,1.17728569075626,
MGAT4D,ENSG00000205301,,
MGAT5,ENSG00000152127,1.29293439871252,
MGAT5B,ENSG00000167889,0.879532978374909,
MGLL,ENSG00000074416,0.879532978374909,
MGME1,ENSG00000125871,1.37126235162559,
MGMT,ENSG00000170430,1.29293439871252,
MGP,ENSG00000111341,1.17728569075626,
MGRN1,ENSG00000102858,0.879532978374909,
MGST1,ENSG00000008394,1.29293439871252,
MGST2,ENSG00000085871,0.879532978374909,0.879532978374909
MGST3,ENSG00000143198,0.879532978374909,
MIA,ENSG00000261857,1.17728569075626,
MIA-RAB4B,ENSG00000268975,,
MIA2,ENSG00000150527,0.879532978374909,
MIA3,ENSG00000154305,1.94696613792731,0.491729373250684
MIB1,ENSG00000101752,1.67379111602002,
MIB2,ENSG00000197530,0.879532978374909,
MICA,ENSG00000204520,2.57152423200313,2.57152423200313
MICAL1,ENSG00000135596,0.879532978374909,
MICAL2,ENSG00000133816,0.879532978374909,
MICAL3,ENSG00000243156,1.29293439871252,
MICALL1,ENSG00000100139,0.879532978374909,
MICALL2,ENSG00000164877,1.29293439871252,
MICB,ENSG00000204516,3.74880992275939,3.74880992275939
MICOS10,ENSG00000173436,,
MICOS10-NBL1,ENSG00000270136,,
MICOS13,ENSG00000174917,1.37126235162559,
MICU1,ENSG00000107745,1.67379111602002,
MICU2,ENSG00000165487,,
MICU3,ENSG00000155970,1.29293439871252,
MID1,ENSG00000101871,1.37126235162559,
MID1IP1,ENSG00000165175,0.879532978374909,
MID2,ENSG00000080561,1.37126235162559,
MIDEAS,ENSG00000156030,,
MIDN,ENSG00000167470,1.29293439871252,
MIEF1,ENSG00000100335,0.879532978374909,
MIEF2,ENSG00000177427,0.654031739214786,
MIEN1,ENSG00000141741,0.654031739214786,0.654031739214786
MIER1,ENSG00000198160,1.29293439871252,1.29293439871252
MIER2,ENSG00000105556,,
MIER3,ENSG00000155545,1.94696613792731,
MIF,ENSG00000240972,0.879532978374909,
MIF4GD,ENSG00000125457,,
MIGA1,ENSG00000180488,0.879532978374909,
MIGA2,ENSG00000148343,,
MIIP,ENSG00000116691,,
MILR1,ENSG00000271605,1.17728569075626,
MINAR1,ENSG00000169330,,
MINAR2,ENSG00000186367,,
MINDY1,ENSG00000143409,0.654031739214786,
MINDY2,ENSG00000128923,0.879532978374909,
MINDY3,ENSG00000148481,0.879532978374909,
MINDY4,ENSG00000106125,1.29293439871252,
MINDY4B,ENSG00000214237,,
MINK1,ENSG00000141503,0.879532978374909,
MINPP1,ENSG00000107789,1.17728569075626,
MIOS,ENSG00000164654,0.879532978374909,
MIOX,ENSG00000100253,1.17728569075626,
MIP,ENSG00000135517,3.13619369904461,
MIPEP,ENSG00000027001,2.17246737708743,
MIPOL1,ENSG00000151338,1.29293439871252,
MIS12,ENSG00000167842,,
MIS18A,ENSG00000159055,,
MIS18BP1,ENSG00000129534,0.879532978374909,
MISP,ENSG00000099812,,
MISP3,ENSG00000141854,,
MITD1,ENSG00000158411,,
MITF,ENSG00000187098,3.85751174289892,0.491729373250684
MIX23,ENSG00000160124,,
MIXL1,ENSG00000185155,,
MKI67,ENSG00000148773,0.879532978374909,
MKLN1,ENSG00000128585,1.29293439871252,
MKNK1,ENSG00000079277,,
MKNK2,ENSG00000099875,1.29293439871252,
MKRN1,ENSG00000133606,0.879532978374909,
MKRN2,ENSG00000075975,0.879532978374909,
MKRN2OS,ENSG00000225526,1.29293439871252,
MKRN3,ENSG00000179455,0.879532978374909,
MKS1,ENSG00000011143,2.1655204892707,
MKX,ENSG00000150051,1.29293439871252,1.29293439871252
MLANA,ENSG00000120215,1.29293439871252,1.29293439871252
MLC1,ENSG00000100427,1.37126235162559,
MLEC,ENSG00000110917,0.654031739214786,0.654031739214786
MLF1,ENSG00000178053,1.17728569075626,
MLF2,ENSG00000089693,0.879532978374909,
MLH1,ENSG00000076242,3.45845488798322,0.491729373250684
MLH3,ENSG00000119684,1.67379111602002,0.879532978374909
MLIP,ENSG00000146147,0.879532978374909,
MLKL,ENSG00000168404,0.879532978374909,
MLLT1,ENSG00000130382,0.879532978374909,
MLLT10,ENSG00000078403,1.94696613792731,
MLLT11,ENSG00000213190,,
MLLT3,ENSG00000171843,1.29293439871252,
MLLT6,ENSG00000275023,,
MLN,ENSG00000096395,1.29293439871252,0.654031739214786
MLNR,ENSG00000102539,0.879532978374909,
MLPH,ENSG00000115648,1.29293439871252,
MLST8,ENSG00000167965,0.879532978374909,
MLX,ENSG00000108788,1.27858983329061,
MLXIP,ENSG00000175727,1.29293439871252,
MLXIPL,ENSG00000009950,2.57152423200313,
MLYCD,ENSG00000103150,0.879532978374909,
MMAA,ENSG00000151611,1.67379111602002,
MMAB,ENSG00000139428,1.67379111602002,
MMACHC,ENSG00000132763,1.67379111602002,0.491729373250684
MMADHC,ENSG00000168288,1.67379111602002,
MMD,ENSG00000108960,1.29293439871252,
MMD2,ENSG00000136297,0.879532978374909,
MME,ENSG00000196549,2.1655204892707,
MMEL1,ENSG00000142606,1.29293439871252,1.29293439871252
MMGT1,ENSG00000169446,1.17728569075626,
MMP1,ENSG00000196611,1.17728569075626,1.17728569075626
MMP10,ENSG00000166670,1.17728569075626,
MMP11,ENSG00000099953,1.29293439871252,1.29293439871252
MMP12,ENSG00000262406,1.29293439871252,
MMP13,ENSG00000137745,1.37126235162559,
MMP14,ENSG00000157227,1.94696613792731,
MMP15,ENSG00000102996,1.29293439871252,
MMP16,ENSG00000156103,1.94696613792731,1.29293439871252
MMP17,ENSG00000198598,1.17728569075626,
MMP19,ENSG00000123342,0.879532978374909,
MMP2,ENSG00000087245,1.7846637719632,0.491729373250684
MMP20,ENSG00000137674,1.37126235162559,
MMP21,ENSG00000154485,1.37126235162559,
MMP23B,ENSG00000189409,1.29293439871252,1.29293439871252
MMP24,ENSG00000125966,1.27858983329061,
MMP25,ENSG00000008516,0.879532978374909,
MMP26,ENSG00000167346,0.879532978374909,
MMP27,ENSG00000137675,,
MMP28,ENSG00000271447,,
MMP3,ENSG00000149968,1.29293439871252,
MMP7,ENSG00000137673,1.29293439871252,
MMP8,ENSG00000118113,1.17728569075626,
MMP9,ENSG00000100985,1.37126235162559,1.29293439871252
MMRN1,ENSG00000138722,1.27858983329061,
MMRN2,ENSG00000173269,1.17728569075626,
MMS19,ENSG00000155229,0.879532978374909,
MMS22L,ENSG00000146263,0.879532978374909,
MMUT,ENSG00000146085,1.37126235162559,0.491729373250684
MN1,ENSG00000169184,1.37126235162559,
MNAT1,ENSG00000020426,,
MND1,ENSG00000121211,0.879532978374909,
MNDA,ENSG00000163563,1.29293439871252,
MNS1,ENSG00000138587,2.1655204892707,
MNT,ENSG00000070444,0.654031739214786,
MNX1,ENSG00000130675,1.37126235162559,
MOAP1,ENSG00000165943,,
MOB1A,ENSG00000114978,,
MOB1B,ENSG00000173542,1.29293439871252,
MOB2,ENSG00000182208,1.29293439871252,
MOB3A,ENSG00000172081,0.879532978374909,
MOB3B,ENSG00000120162,1.29293439871252,
MOB3C,ENSG00000142961,0.879532978374909,
MOB4,ENSG00000115540,0.879532978374909,
MOBP,ENSG00000168314,1.29293439871252,
MOCOS,ENSG00000075643,1.67379111602002,
MOCS1,ENSG00000124615,1.37126235162559,
MOCS2,ENSG00000164172,1.29293439871252,
MOCS3,ENSG00000124217,1.17728569075626,
MOG,ENSG00000204655,1.37126235162559,1.27858983329061
MOGAT1,ENSG00000124003,0.879532978374909,
MOGAT2,ENSG00000166391,0.879532978374909,0.624558094075822
MOGAT3,ENSG00000106384,,
MOGS,ENSG00000115275,1.37126235162559,0.879532978374909
MOK,ENSG00000080823,0.879532978374909,
MON1A,ENSG00000164077,0.654031739214786,
MON1B,ENSG00000103111,0.654031739214786,
MON2,ENSG00000061987,1.29293439871252,
MORC1,ENSG00000114487,,
MORC2,ENSG00000133422,2.1655204892707,
MORC3,ENSG00000159256,1.29293439871252,
MORC4,ENSG00000133131,1.29293439871252,
MORF4L1,ENSG00000185787,1.94696613792731,
MORF4L2,ENSG00000123562,,
MORN1,ENSG00000116151,1.29293439871252,
MORN2,ENSG00000188010,,
MORN3,ENSG00000139714,0.879532978374909,
MORN4,ENSG00000171160,0.879532978374909,
MORN5,ENSG00000185681,0.879532978374909,
MOS,ENSG00000172680,,
MOSMO,ENSG00000185716,,
MOSPD1,ENSG00000101928,,
MOSPD2,ENSG00000130150,0.654031739214786,
MOSPD3,ENSG00000106330,0.879532978374909,
MOV10,ENSG00000155363,0.879532978374909,
MOV10L1,ENSG00000073146,0.879532978374909,
MOXD1,ENSG00000079931,,
MPC1,ENSG00000060762,1.37126235162559,
MPC1L,ENSG00000238205,,
MPC2,ENSG00000143158,,
MPDU1,ENSG00000129255,0.794258137645111,
MPDZ,ENSG00000107186,2.05681866913117,
MPEG1,ENSG00000197629,0.879532978374909,
MPG,ENSG00000103152,0.879532978374909,
MPHOSPH10,ENSG00000124383,,
MPHOSPH6,ENSG00000135698,1.29293439871252,
MPHOSPH8,ENSG00000196199,0.879532978374909,
MPHOSPH9,ENSG00000051825,1.29293439871252,1.29293439871252
MPI,ENSG00000178802,0.879532978374909,
MPIG6B,ENSG00000204420,1.53356471758969,1.27858983329061
MPL,ENSG00000117400,2.1655204892707,
MPLKIP,ENSG00000168303,1.67379111602002,
MPND,ENSG00000008382,,
MPO,ENSG00000005381,2.1655204892707,0.879532978374909
MPP1,ENSG00000130830,,
MPP2,ENSG00000108852,0.654031739214786,
MPP3,ENSG00000161647,0.654031739214786,
MPP4,ENSG00000082126,0.879532978374909,
MPP7,ENSG00000150054,1.17728569075626,
MPPE1,ENSG00000154889,0.879532978374909,
MPPED1,ENSG00000186732,,
MPPED2,ENSG00000066382,1.29293439871252,
MPRIP,ENSG00000133030,0.879532978374909,
MPST,ENSG00000128309,0.654031739214786,
MPV17,ENSG00000115204,2.1655204892707,
MPV17L,ENSG00000156968,,
MPV17L2,ENSG00000254858,1.29293439871252,1.29293439871252
MPZ,ENSG00000158887,3.13619369904461,0.879532978374909
MPZL1,ENSG00000197965,1.17728569075626,
MPZL2,ENSG00000149573,2.1655204892707,
MPZL3,ENSG00000160588,1.29293439871252,
MR1,ENSG00000153029,1.29293439871252,
MRAP,ENSG00000170262,1.67379111602002,0.491729373250684
MRAP2,ENSG00000135324,0.879532978374909,
MRAS,ENSG00000158186,1.94696613792731,
MRC1,ENSG00000260314,,
MRC2,ENSG00000011028,1.17728569075626,
MRE11,ENSG00000020922,1.37126235162559,0.879532978374909
MREG,ENSG00000118242,1.17728569075626,
MRFAP1,ENSG00000179010,0.879532978374909,
MRFAP1L1,ENSG00000178988,0.654031739214786,
MRGBP,ENSG00000101189,0.879532978374909,
MRGPRD,ENSG00000172938,0.654031739214786,
MRGPRE,ENSG00000184350,1.29293439871252,
MRGPRF,ENSG00000172935,0.654031739214786,
MRGPRG,ENSG00000182170,,
MRGPRX1,ENSG00000170255,0.879532978374909,
MRGPRX2,ENSG00000183695,0.879532978374909,
MRGPRX3,ENSG00000179826,0.654031739214786,
MRGPRX4,ENSG00000179817,,
MRI1,ENSG00000037757,,
MRM1,ENSG00000278619,0.879532978374909,
MRM2,ENSG00000122687,0.879532978374909,
MRM3,ENSG00000171861,,
MRNIP,ENSG00000161010,,
MRO,ENSG00000134042,,
MROH1,ENSG00000179832,0.879532978374909,0.879532978374909
MROH2A,ENSG00000185038,1.29293439871252,1.29293439871252
MROH2B,ENSG00000171495,,
MROH5,ENSG00000226807,,
MROH6,ENSG00000204839,,
MROH7,ENSG00000184313,0.879532978374909,
MROH7-TTC4,ENSG00000271723,,
MROH8,ENSG00000101353,,
MROH9,ENSG00000117501,1.29293439871252,
MRPL1,ENSG00000169288,0.879532978374909,
MRPL10,ENSG00000159111,0.879532978374909,
MRPL11,ENSG00000174547,,
MRPL12,ENSG00000262814,0.491729373250684,
MRPL13,ENSG00000172172,,
MRPL14,ENSG00000180992,,
MRPL15,ENSG00000137547,0.879532978374909,
MRPL16,ENSG00000166902,0.879532978374909,
MRPL17,ENSG00000158042,0.879532978374909,
MRPL18,ENSG00000112110,0.654031739214786,
MRPL19,ENSG00000115364,,
MRPL2,ENSG00000112651,,
MRPL20,ENSG00000242485,,
MRPL21,ENSG00000197345,1.17728569075626,
MRPL22,ENSG00000082515,,
MRPL23,ENSG00000214026,0.654031739214786,
MRPL24,ENSG00000143314,,
MRPL27,ENSG00000108826,,
MRPL28,ENSG00000086504,,
MRPL3,ENSG00000114686,0.879532978374909,0.491729373250684
MRPL30,ENSG00000185414,,
MRPL32,ENSG00000106591,1.17728569075626,
MRPL33,ENSG00000243147,1.17728569075626,
MRPL34,ENSG00000130312,1.17728569075626,
MRPL35,ENSG00000132313,0.654031739214786,
MRPL36,ENSG00000171421,0.879532978374909,
MRPL37,ENSG00000116221,,
MRPL38,ENSG00000204316,0.879532978374909,
MRPL39,ENSG00000154719,0.879532978374909,
MRPL4,ENSG00000105364,0.879532978374909,0.654031739214786
MRPL40,ENSG00000185608,0.879532978374909,
MRPL41,ENSG00000182154,,
MRPL42,ENSG00000198015,,
MRPL43,ENSG00000055950,,
MRPL44,ENSG00000135900,2.1655204892707,
MRPL45,ENSG00000278845,,
MRPL46,ENSG00000259494,,
MRPL47,ENSG00000136522,,
MRPL48,ENSG00000175581,0.654031739214786,
MRPL49,ENSG00000149792,,
MRPL50,ENSG00000136897,0.879532978374909,
MRPL51,ENSG00000111639,,
MRPL52,ENSG00000172590,1.17728569075626,
MRPL53,ENSG00000204822,,
MRPL54,ENSG00000183617,0.879532978374909,
MRPL55,ENSG00000162910,0.879532978374909,
MRPL57,ENSG00000173141,,
MRPL58,ENSG00000167862,,
MRPL9,ENSG00000143436,0.624558094075822,
MRPS10,ENSG00000048544,0.879532978374909,
MRPS11,ENSG00000181991,,
MRPS12,ENSG00000128626,0.491729373250684,
MRPS14,ENSG00000120333,0.654031739214786,
MRPS15,ENSG00000116898,,
MRPS16,ENSG00000182180,0.654031739214786,
MRPS17,ENSG00000239789,,
MRPS18A,ENSG00000096080,0.879532978374909,
MRPS18B,ENSG00000204568,0.654031739214786,0.654031739214786
MRPS18C,ENSG00000163319,,
MRPS2,ENSG00000122140,1.37126235162559,
MRPS21,ENSG00000266472,0.879532978374909,
MRPS22,ENSG00000175110,1.67379111602002,
MRPS23,ENSG00000181610,0.879532978374909,
MRPS24,ENSG00000062582,,
MRPS25,ENSG00000131368,1.37126235162559,
MRPS26,ENSG00000125901,,
MRPS27,ENSG00000113048,0.879532978374909,
MRPS28,ENSG00000147586,0.654031739214786,
MRPS30,ENSG00000112996,2.57152423200313,
MRPS31,ENSG00000102738,1.29293439871252,
MRPS33,ENSG00000090263,1.29293439871252,
MRPS34,ENSG00000074071,0.879532978374909,
MRPS35,ENSG00000061794,1.37126235162559,
KGD4,ENSG00000134056,,
MRPS5,ENSG00000144029,0.879532978374909,
MRPS6,ENSG00000243927,0.654031739214786,
MRPS7,ENSG00000125445,0.879532978374909,
MRPS9,ENSG00000135972,0.879532978374909,
MRRF,ENSG00000148187,1.17728569075626,
MRS2,ENSG00000124532,0.879532978374909,
MRTFA,ENSG00000196588,0.879532978374909,0.879532978374909
MRTFB,ENSG00000186260,0.879532978374909,
MRTO4,ENSG00000053372,,
MS4A1,ENSG00000156738,0.879532978374909,
MS4A10,ENSG00000172689,0.879532978374909,
MS4A12,ENSG00000071203,,
MS4A13,ENSG00000204979,,
MS4A14,ENSG00000166928,,
MS4A15,ENSG00000166961,,
MS4A18,ENSG00000214782,,
MS4A2,ENSG00000149534,0.491729373250684,0.491729373250684
MS4A3,ENSG00000149516,,
MS4A4A,ENSG00000110079,1.29293439871252,
MS4A4E,ENSG00000214787,,
MS4A5,ENSG00000166930,,
MS4A6A,ENSG00000110077,0.879532978374909,
MS4A6E,ENSG00000166926,,
MS4A7,ENSG00000166927,0.879532978374909,
MS4A8,ENSG00000166959,,
MSANTD1,ENSG00000188981,1.53356471758969,
MSANTD2,ENSG00000120458,0.879532978374909,
MSANTD3,ENSG00000066697,0.879532978374909,
MSANTD3-TMEFF1,ENSG00000251349,,
MSANTD4,ENSG00000170903,0.879532978374909,
MSC,ENSG00000178860,1.29293439871252,
MSGN1,ENSG00000151379,0.879532978374909,
MSH2,ENSG00000095002,3.13619369904461,1.37126235162559
MSH3,ENSG00000113318,1.37126235162559,0.879532978374909
MSH4,ENSG00000057468,1.67379111602002,
MSH5,ENSG00000204410,1.27858983329061,1.27858983329061
MSH5-SAPCD1,ENSG00000255152,,
MSH6,ENSG00000116062,2.3419355613995,0.879532978374909
MSI1,ENSG00000135097,1.29293439871252,1.29293439871252
MSI2,ENSG00000153944,1.29293439871252,
MSL1,ENSG00000188895,0.654031739214786,0.654031739214786
MSL2,ENSG00000174579,0.879532978374909,
MSL3,ENSG00000005302,2.1655204892707,
MSLN,ENSG00000102854,0.879532978374909,
MSLNL,ENSG00000162006,,
MSMB,ENSG00000263639,2.47022008946878,1.17728569075626
MSMO1,ENSG00000052802,1.37126235162559,0.491729373250684
MSMP,ENSG00000215183,,
MSN,ENSG00000147065,1.29293439871252,0.879532978374909
MSR1,ENSG00000038945,1.17728569075626,
MSRA,ENSG00000175806,1.94696613792731,0.654031739214786
MSRB1,ENSG00000198736,,
MSRB2,ENSG00000148450,1.17728569075626,
MSRB3,ENSG00000174099,1.37126235162559,
MSS51,ENSG00000166343,0.879532978374909,
MST1,ENSG00000173531,1.83131742997105,1.17728569075626
MST1R,ENSG00000164078,1.27858983329061,
MSTN,ENSG00000138379,1.17728569075626,
MSTO1,ENSG00000125459,1.67379111602002,
MSX1,ENSG00000163132,2.66419675033811,1.29293439871252
MSX2,ENSG00000120149,2.1655204892707,
MT1A,ENSG00000205362,,
MT1B,ENSG00000169688,,
MT1E,ENSG00000169715,,
MT1F,ENSG00000198417,,
MT1G,ENSG00000125144,,
MT1H,ENSG00000205358,,
MT1HL1,ENSG00000244020,,
MT1M,ENSG00000205364,,
MT1X,ENSG00000187193,0.879532978374909,
MT2A,ENSG00000125148,0.879532978374909,
MT3,ENSG00000087250,,
MT4,ENSG00000102891,,
MTA1,ENSG00000182979,0.879532978374909,
MTA2,ENSG00000149480,,
MTA3,ENSG00000057935,0.879532978374909,
MTAP,ENSG00000099810,2.47022008946878,
MTARC1,ENSG00000186205,,
MTARC2,ENSG00000117791,,
MTBP,ENSG00000172167,0.879532978374909,
MTCH1,ENSG00000137409,,
MTCH2,ENSG00000109919,0.654031739214786,
MTCL1,ENSG00000168502,1.29293439871252,1.29293439871252
MTCP1,ENSG00000214827,1.17728569075626,
MTDH,ENSG00000147649,0.879532978374909,
MTERF1,ENSG00000127989,,
MTERF2,ENSG00000120832,,
MTERF3,ENSG00000156469,,
MTERF4,ENSG00000122085,0.879532978374909,
MTF1,ENSG00000188786,0.879532978374909,
MTF2,ENSG00000143033,0.879532978374909,
MTFMT,ENSG00000103707,1.67379111602002,
MTFP1,ENSG00000242114,1.29293439871252,1.29293439871252
MTFR1,ENSG00000066855,0.879532978374909,
MTFR1L,ENSG00000117640,,
MTFR2,ENSG00000146410,,
MTG1,ENSG00000148824,,
MTG2,ENSG00000101181,0.879532978374909,
MTHFD1,ENSG00000100714,1.37126235162559,0.794258137645111
MTHFD1L,ENSG00000120254,1.29293439871252,
MTHFD2,ENSG00000065911,,
MTHFD2L,ENSG00000163738,0.879532978374909,
MTHFR,ENSG00000177000,2.1655204892707,1.29293439871252
MTHFS,ENSG00000136371,1.37126235162559,
MTHFSD,ENSG00000103248,1.29293439871252,
MTIF2,ENSG00000085760,0.879532978374909,
MTIF3,ENSG00000122033,,
MTM1,ENSG00000171100,1.67379111602002,
MTMR1,ENSG00000063601,1.17728569075626,
MTMR10,ENSG00000166912,,
MTMR11,ENSG00000014914,1.29293439871252,
MTMR12,ENSG00000150712,0.879532978374909,
MTMR14,ENSG00000163719,0.879532978374909,
MTMR2,ENSG00000087053,1.67379111602002,
MTMR3,ENSG00000100330,1.29293439871252,
MTMR4,ENSG00000108389,0.879532978374909,
MTMR6,ENSG00000139505,0.879532978374909,
MTMR7,ENSG00000003987,1.29293439871252,
MTMR8,ENSG00000102043,0.879532978374909,
MTMR9,ENSG00000104643,0.879532978374909,
MTNR1A,ENSG00000168412,0.879532978374909,
MTNR1B,ENSG00000134640,2.66419675033811,
MTO1,ENSG00000135297,2.1655204892707,
MTOR,ENSG00000198793,2.1655204892707,0.491729373250684
MTPAP,ENSG00000107951,1.37126235162559,
MTPN,ENSG00000105887,,
MTR,ENSG00000116984,1.67379111602002,
MTRES1,ENSG00000130349,,
MTREX,ENSG00000039123,0.879532978374909,
MTRF1,ENSG00000120662,0.879532978374909,
MTRF1L,ENSG00000112031,1.17728569075626,
MTRFR,ENSG00000130921,0.491729373250684,
MTRNR2L1,ENSG00000256618,,
MTRNR2L10,ENSG00000256045,,
MTRNR2L12,ENSG00000269028,,
MTRNR2L13,ENSG00000270394,,
MTRNR2L3,ENSG00000256222,,
MTRNR2L4,ENSG00000232196,0.654031739214786,
MTRNR2L5,ENSG00000249860,,
MTRNR2L6,ENSG00000270672,,
MTRNR2L7,ENSG00000256892,,
MTRNR2L8,ENSG00000255823,,
MTRR,ENSG00000124275,1.67379111602002,
MTSS1,ENSG00000170873,1.29293439871252,
MTSS2,ENSG00000132613,0.879532978374909,
MTTP,ENSG00000138823,2.1655204892707,
MTURN,ENSG00000180354,,
MTUS1,ENSG00000129422,0.879532978374909,
MTUS2,ENSG00000132938,1.29293439871252,
MTX1,ENSG00000173171,1.27858983329061,
MTX2,ENSG00000128654,1.17728569075626,0.491729373250684
MTX3,ENSG00000177034,1.29293439871252,
MUC1,ENSG00000185499,1.29293439871252,0.491729373250684
MUC12,ENSG00000205277,1.29293439871252,
MUC13,ENSG00000173702,0.654031739214786,
MUC15,ENSG00000169550,,
MUC16,ENSG00000181143,1.29293439871252,1.29293439871252
MUC17,ENSG00000169876,0.879532978374909,
MUC19,ENSG00000205592,,
MUC2,ENSG00000198788,1.29293439871252,
MUC20,ENSG00000176945,0.654031739214786,
MUC21,ENSG00000204544,1.27858983329061,1.27858983329061
MUC22,ENSG00000261272,2.57152423200313,2.57152423200313
MUC3A,ENSG00000169894,0.879532978374909,0.879532978374909
MUC4,ENSG00000145113,1.53356471758969,
MUC5AC,ENSG00000215182,1.29293439871252,1.29293439871252
MUC5B,ENSG00000117983,3.3182284895529,
MUC6,ENSG00000184956,1.91749249278834,
MUC7,ENSG00000171195,0.879532978374909,0.491729373250684
MUCL1,ENSG00000172551,1.17728569075626,
MUCL3,ENSG00000168631,0.879532978374909,0.654031739214786
MUL1,ENSG00000090432,1.17728569075626,
MUS81,ENSG00000172732,0.879532978374909,
MUSK,ENSG00000030304,1.67379111602002,
MUSTN1,ENSG00000272573,0.654031739214786,
MUTYH,ENSG00000132781,2.1655204892707,
MVB12A,ENSG00000141971,,
MVB12B,ENSG00000196814,1.29293439871252,1.29293439871252
MVD,ENSG00000167508,2.1655204892707,
MVK,ENSG00000110921,3.34280618002696,0.879532978374909
MVP,ENSG00000013364,0.879532978374909,
MX1,ENSG00000157601,1.29293439871252,1.17728569075626
MX2,ENSG00000183486,1.94696613792731,0.879532978374909
MXD1,ENSG00000059728,1.29293439871252,
MXD3,ENSG00000213347,0.654031739214786,
MXD4,ENSG00000123933,0.654031739214786,
MXI1,ENSG00000119950,0.491729373250684,
MXRA5,ENSG00000101825,0.879532978374909,0.879532978374909
MXRA7,ENSG00000182534,,
