gene,gene_id,immune_genetic_association,cardiac_genetic_association
TCFL5,ENSG00000101190,0.0,0.0
TCHH,ENSG00000159450,0.075304598918467,0.0
TCHHL1,ENSG00000182898,0.4588831895001592,0.0
TCHP,ENSG00000139437,0.3204986715032883,0.4265275413969623
TCIM,ENSG00000176907,0.0,0.551580316478872
TCIRG1,ENSG00000110719,0.7318130193951561,0.2397315083668979
TCL1A,ENSG00000100721,0.0,0.0605104573612924
TCL1B,ENSG00000213231,0.0322477897954357,0.0473727834032763
TCN1,ENSG00000134827,0.3886121772686439,0.0
TCN2,ENSG00000185339,0.9051739199781842,0.2493085890906928
TCOF1,ENSG00000070814,0.0,0.4377101742803672
TCP1,ENSG00000120438,0.0,0.1175591724086484
TCP10L,ENSG00000242220,0.0,0.0
TCP10L2,ENSG00000166984,0.0,0.0
TCP11,ENSG00000124678,0.506229213934754,0.0
TCP11L1,ENSG00000176148,0.0,0.4656141350438907
TCP11L2,ENSG00000166046,0.0,0.0456723867409015
TCP11X1,ENSG00000268235,0.0,0.0
TCP11X2,ENSG00000215029,0.0,0.0
TCTA,ENSG00000145022,0.1057461780772404,0.1391442117657158
DRC5,ENSG00000146221,0.5380976281244709,0.0
TCTN1,ENSG00000204852,0.0,0.0459406930612013
TCTN2,ENSG00000168778,0.0,0.0
TCTN3,ENSG00000119977,0.0,0.6131817381596891
TDG,ENSG00000139372,0.0,0.3886121772686439
CRIPTO,ENSG00000241186,0.0,0.0
CRIPTO3,ENSG00000225366,0.0,0.2404195910561159
TDO2,ENSG00000151790,0.0500930484609838,0.0
TDP1,ENSG00000042088,0.0,0.1225761423499511
TDP2,ENSG00000111802,0.0,0.0310101862484297
TDRD1,ENSG00000095627,0.0,0.2196200364543378
TDRD10,ENSG00000163239,0.1875484560983442,0.038220853566595
TDRD12,ENSG00000173809,0.0,0.0
TDRD15,ENSG00000218819,0.0,0.6767613706149314
TDRD3,ENSG00000083544,0.2752253140432716,0.3554461146985765
TDRD5,ENSG00000162782,0.3207308033585174,0.1135500853271182
TDRD6,ENSG00000180113,0.030505541244675,0.0
TDRD7,ENSG00000196116,0.0,0.463011520311002
TDRD9,ENSG00000156414,0.0,0.0
TDRKH,ENSG00000182134,0.4264954102469636,0.5490808327876778
TDRP,ENSG00000180190,0.0,0.1474553325170214
TEAD1,ENSG00000187079,0.0403677303490528,0.0382475115704419
TEAD2,ENSG00000074219,0.0718016172835502,0.0
TEAD3,ENSG00000007866,0.5857384868495431,0.0413526356773487
TEAD4,ENSG00000197905,0.0,0.3886121772686439
TEC,ENSG00000135605,0.4672444806649033,0.0
TECPR1,ENSG00000205356,0.0,0.3588535307628749
TECPR2,ENSG00000196663,0.4405247405942483,0.0
TECR,ENSG00000099797,0.2325561874194096,0.0
TECRL,ENSG00000205678,0.0,0.7802140024691607
TECTA,ENSG00000109927,0.4638174340495913,0.0341226548380887
TECTB,ENSG00000119913,0.0521623554572754,0.4620012191065921
TEDC1,ENSG00000185347,0.0267539572606393,0.0404292056852878
TEDC2,ENSG00000162062,0.0,0.0
TEDDM1,ENSG00000203730,0.1795326989462535,0.0
TEF,ENSG00000167074,0.4009961986620995,0.1048116616710831
TEFM,ENSG00000172171,0.0,0.3039911984812691
TEK,ENSG00000120156,0.4863446380892968,0.9065711977680256
TEKT1,ENSG00000167858,0.1227808095085315,0.0
TEKT2,ENSG00000092850,0.0,0.0
TEKT3,ENSG00000125409,0.0711176025827198,0.047018479485867
TEKT4,ENSG00000163060,0.0,0.0
TEKT5,ENSG00000153060,0.0,0.0
TELO2,ENSG00000100726,0.0,0.0
TEN1,ENSG00000257949,0.0,0.0
TEN1-CDK3,ENSG00000261408,0.0,0.0
TENM1,ENSG00000009694,0.0,0.4255515583281347
TENM2,ENSG00000145934,0.4644205159576368,0.7308162010900162
TENM3,ENSG00000218336,0.5690566985834773,0.6578604841622244
TENM4,ENSG00000149256,0.3865971646385255,0.7243237652016695
TENT2,ENSG00000164329,0.0,0.5996071501401534
TENT4A,ENSG00000112941,0.4160617682435991,0.2116891073923714
TENT4B,ENSG00000121274,0.0,0.6142354331006575
TENT5A,ENSG00000112773,0.0,0.8657997733770181
TENT5B,ENSG00000158246,0.0,0.0
TENT5C,ENSG00000183508,0.0,0.8336016988372674
TENT5D,ENSG00000174016,0.0,0.0
TEP1,ENSG00000129566,0.0,0.0
SPMIP8,ENSG00000159648,0.0,0.0
TEPSIN,ENSG00000167302,0.0,0.0504563564470104
TERB1,ENSG00000249961,0.0,0.121535413517414
TERB2,ENSG00000167014,0.0,0.0
TERF1,ENSG00000147601,0.0,0.463177225249025
TERF2,ENSG00000132604,0.0,0.4872860778133318
TERF2IP,ENSG00000166848,0.0,0.0
TERT,ENSG00000164362,0.835362431549551,0.5466299198128893
TES,ENSG00000135269,0.0,0.1205844272459964
TESC,ENSG00000088992,0.0,0.1005792500504711
TESK1,ENSG00000107140,0.0,0.0
TESK2,ENSG00000070759,0.0565814784142352,0.0
TESMIN,ENSG00000132749,0.0662070900205709,0.0
TESPA1,ENSG00000135426,0.7145217279098672,0.0
TET1,ENSG00000138336,0.0,0.0339620224170155
TET2,ENSG00000168769,0.9306176971682988,0.5865685024235079
TET3,ENSG00000187605,0.6775788044396938,0.0
TEX10,ENSG00000136891,0.0659351000220656,0.0259851867205456
TEX101,ENSG00000131126,0.0,0.0
TEX11,ENSG00000120498,0.0964712262928177,0.1205890328660222
TEX12,ENSG00000150783,0.028623556832309,0.0
TEX13A,ENSG00000268629,0.0,0.0
TEX13B,ENSG00000170925,0.0,0.0
TEX13C,ENSG00000282815,0.0,0.0
TEX13D,ENSG00000282419,0.0,0.0
TEX14,ENSG00000121101,0.0121586159522324,0.4572210177614211
TEX15,ENSG00000133863,0.0737961974957172,0.4484749735183135
TEX19,ENSG00000182459,0.0,0.0
TEX2,ENSG00000136478,0.0,0.0884850457441303
TEX22,ENSG00000226174,0.0307941841727434,0.0324972231956643
TEX26,ENSG00000175664,0.0,0.0312939215310697
TEX261,ENSG00000144043,0.0,0.0
TEX264,ENSG00000164081,0.0,0.0
TEX29,ENSG00000153495,0.0885409858248201,0.0
TEX30,ENSG00000151287,0.0380732514310485,0.0539048877772895
CIMIP4,ENSG00000185264,0.0,0.0452169614348875
TEX35,ENSG00000240021,0.0,0.1741336956188548
TEX36,ENSG00000175018,0.0,0.0869436516414499
SPMIP9,ENSG00000172073,0.0,0.0
TEX38,ENSG00000186118,0.0,0.0
SPMIP10,ENSG00000196900,0.0,0.0396056996118177
TEX44,ENSG00000177673,0.0,0.0
SAXO5,ENSG00000198723,0.0,0.0
TEX46,ENSG00000227868,0.1265820637560937,0.1582275796951172
TEX47,ENSG00000164645,0.0,0.1355772800409447
TEX48,ENSG00000230601,0.4175289753138748,0.0
SPMIP11,ENSG00000257987,0.0,0.0
TEX50,ENSG00000232113,0.0761155080443019,0.0
TEX51,ENSG00000237524,0.0,0.0
TEX52,ENSG00000283297,0.0,0.0
TEX54,ENSG00000283268,0.0,0.0917828833147976
TEX55,ENSG00000163424,0.0,0.0
TEX9,ENSG00000151575,0.1206940395270193,0.7867958936087774
TF,ENSG00000091513,0.0,0.3842838831199657
TFAM,ENSG00000108064,0.0,0.4155110692413968
TFAP2A,ENSG00000137203,0.2187692177035054,0.2315803146951866
TFAP2B,ENSG00000008196,0.0,0.8838363337816468
TFAP2C,ENSG00000087510,0.0,0.389852528473034
TFAP2D,ENSG00000008197,0.1337647042744284,0.6069994982318037
TFAP2E,ENSG00000116819,0.1598979456213174,0.0
TFAP4,ENSG00000090447,0.0,0.0519543410444527
TFB1M,ENSG00000029639,0.0,0.0
TFB2M,ENSG00000162851,0.0,0.0308093102289572
TFCP2,ENSG00000135457,0.0,0.1788350987515247
TFCP2L1,ENSG00000115112,0.5399607584544801,0.7440826575724696
TFDP1,ENSG00000198176,0.3328978215983135,0.3591736004903148
TFDP2,ENSG00000114126,0.0,0.3145494257787229
TFDP3,ENSG00000183434,0.0,0.0
TFE3,ENSG00000068323,0.0,0.0
TFEB,ENSG00000112561,0.0,0.0
TFEC,ENSG00000105967,0.0,0.7871356318509053
TFF1,ENSG00000160182,0.0,0.0
TFF2,ENSG00000160181,0.0,0.0
TFF3,ENSG00000160180,0.0748379737606542,0.0
TFG,ENSG00000114354,0.0,0.0329027025086498
TFIP11,ENSG00000100109,0.0,0.0314272024914293
TFPI,ENSG00000003436,0.2765381406749242,0.6026853569961209
TFPI2,ENSG00000105825,0.1089711255699289,0.1473892141488658
TFPT,ENSG00000105619,0.0,0.0
TFR2,ENSG00000106327,0.0294801694696595,0.0
TFRC,ENSG00000072274,0.7569878018946821,0.5424007452471562
TG,ENSG00000042832,0.8129112809032248,0.3366901095980608
TGDS,ENSG00000088451,0.0253627296910568,0.0
TGFA,ENSG00000163235,0.555122392895881,0.1002157955371444
TGFB1,ENSG00000105329,0.7447152270742359,0.7082929860166871
TGFB1I1,ENSG00000140682,0.0,0.0
TGFB2,ENSG00000092969,0.7736712413751382,0.9191577998818508
TGFB3,ENSG00000119699,0.0440656327997962,0.8877791968616372
TGFBI,ENSG00000120708,0.3392993579185008,0.4143755447570441
TGFBR1,ENSG00000106799,0.6362235933933952,0.8984625033451511
TGFBR2,ENSG00000163513,0.0461970637477593,0.9204002818763624
TGFBR3,ENSG00000069702,0.5323989079791335,0.6399146689098945
TGFBR3L,ENSG00000260001,0.0,0.0
TGFBRAP1,ENSG00000135966,0.0353798087957657,0.3450058633924909
TGIF1,ENSG00000177426,0.3127895128206734,0.173432640620909
TGIF2,ENSG00000118707,0.0,0.0
TGIF2-RAB5IF,ENSG00000259399,0.0,0.0
TGIF2LX,ENSG00000153779,0.0,0.0
TGIF2LY,ENSG00000176679,0.0,0.0
TGM1,ENSG00000092295,0.0,0.0
TGM2,ENSG00000198959,0.0,0.522555161840354
TGM3,ENSG00000125780,0.0,0.0
TGM4,ENSG00000163810,0.0,0.0
TGM5,ENSG00000104055,0.0,0.0361360735591843
TGM6,ENSG00000166948,0.5957721816593886,0.0
TGM7,ENSG00000159495,0.0,0.38926383648697
TGOLN2,ENSG00000152291,0.0,0.0618895885022016
TGS1,ENSG00000137574,0.0348359429405778,0.0332372245611366
TH,ENSG00000180176,0.4318592247823475,0.4929771005284761
THADA,ENSG00000115970,0.4693322472431861,0.7753148432685578
THAP1,ENSG00000131931,0.0,0.0
THAP10,ENSG00000129028,0.0648116564154142,0.0944237774555549
THAP11,ENSG00000168286,0.0,0.0
THAP12,ENSG00000137492,0.1448153629476744,0.0271992716167702
THAP2,ENSG00000173451,0.0,0.0
THAP3,ENSG00000041988,0.3396030992732148,0.59753651967294
THAP4,ENSG00000176946,0.0,0.0
THAP5,ENSG00000177683,0.3241406000724687,0.0
THAP6,ENSG00000174796,0.2653990583246586,0.0
THAP7,ENSG00000184436,0.0,0.0
THAP8,ENSG00000161277,0.0,0.0413969715092075
THAP9,ENSG00000168152,0.033208682764273,0.3357981834786136
THBD,ENSG00000178726,0.878811925216333,0.5011619418421029
THBS1,ENSG00000137801,0.0,0.4434485932946214
THBS2,ENSG00000186340,0.3539048812210166,0.604309251766986
THBS3,ENSG00000169231,0.3879838449310105,0.1945378552357187
THBS4,ENSG00000113296,0.103055933967549,0.1528939530090446
SPMAP2,ENSG00000105549,0.0,0.0
SPMAP2L,ENSG00000249693,0.0,0.16086287884832
THEM4,ENSG00000159445,0.1498569352844066,0.287970922617177
THEM5,ENSG00000196407,0.3897229368652584,0.0
THEM6,ENSG00000130193,0.0,0.0681478633598471
THEMIS,ENSG00000172673,0.5687287606664986,0.6259076998459068
THEMIS2,ENSG00000130775,0.0,0.0
THG1L,ENSG00000113272,0.0,0.0
THNSL1,ENSG00000185875,0.0976512425726571,0.0400449825691001
THNSL2,ENSG00000144115,0.0,0.0
THOC1,ENSG00000079134,0.3257190474077477,0.0721201844934323
THOC2,ENSG00000125676,0.4080753509752428,0.0
THOC3,ENSG00000051596,0.0,0.0
THOC5,ENSG00000100296,0.0,0.0
THOC6,ENSG00000131652,0.0,0.0
THOC7,ENSG00000163634,0.3447022451881472,0.5243812083936648
THOP1,ENSG00000172009,0.0,0.2207248475974698
THPO,ENSG00000090534,0.0,0.0
THRA,ENSG00000126351,0.2390605899807259,0.0
THRAP3,ENSG00000054118,0.0,0.1171880232606365
THRB,ENSG00000151090,0.3775143019281137,0.838453549584116
THRSP,ENSG00000151365,0.4569033384396717,0.0
THSD1,ENSG00000136114,0.7989545095610099,0.9082059077746704
THSD4,ENSG00000187720,0.0560662530976464,0.7527480267357232
THSD7A,ENSG00000005108,0.5384338277323951,0.5795575259666664
THSD7B,ENSG00000144229,0.3249770313485177,0.5440262556514643
THTPA,ENSG00000259431,0.0,0.0
THUMPD1,ENSG00000066654,0.0,0.0
THUMPD2,ENSG00000138050,0.2382686848861427,0.3634514652669209
THUMPD3,ENSG00000134077,0.0,0.0
THY1,ENSG00000154096,0.0262046433981407,0.0
THYN1,ENSG00000151500,0.3143442893704274,0.0
TIA1,ENSG00000116001,0.0,0.0
TIAL1,ENSG00000151923,0.0,0.0486015432236773
TIAM1,ENSG00000156299,0.4223194097727558,0.38753483789945
TIAM2,ENSG00000146426,0.0541757130309661,0.5196578240333771
TICAM1,ENSG00000127666,0.631793231946396,0.0
TICAM2,ENSG00000243414,0.0,0.0446526795935405
TICRR,ENSG00000140534,0.0,0.3209903262315468
TIE1,ENSG00000066056,0.7055374645614869,0.6353747428783818
TIFA,ENSG00000145365,0.1229645959606751,0.072761912920248
TIFAB,ENSG00000255833,0.1002595770791007,0.0
TIGAR,ENSG00000078237,0.0,0.4630693056781463
TIGD1,ENSG00000221944,0.0,0.0370561857383461
TIGD2,ENSG00000180346,0.4241225679330196,0.0
TIGD3,ENSG00000173825,0.0,0.0
TIGD4,ENSG00000169989,0.0690460408324879,0.0
TIGD5,ENSG00000179886,0.0,0.0
TIGD6,ENSG00000164296,0.0381168735368081,0.2645900210860349
TIGD7,ENSG00000140993,0.0,0.03968565324089
TIGIT,ENSG00000181847,0.0,0.0953195914677578
TIMD4,ENSG00000145850,0.0,0.0546856136604685
TIMELESS,ENSG00000111602,0.0,0.336505576468161
TIMM10,ENSG00000134809,0.0,0.0382842515357726
TIMM10B,ENSG00000132286,0.0,0.0
TIMM13,ENSG00000099800,0.0,0.1726996485598208
TIMM17A,ENSG00000134375,0.0,0.0
TIMM17B,ENSG00000126768,0.0,0.0
TIMM21,ENSG00000075336,0.2758897571457294,0.3191700189921793
TIMM22,ENSG00000177370,0.074478724829958,0.0579736055300864
TIMM23,ENSG00000265354,0.0,0.4840018028975572
TIMM23B,ENSG00000204152,0.0,0.0
TIMM23B-AGAP6,ENSG00000178440,0.0,0.0
TIMM29,ENSG00000142444,0.0842506950148007,0.0305747442540667
TIMM44,ENSG00000104980,0.0,0.0
TIMM50,ENSG00000105197,0.0,0.0
TIMM8A,ENSG00000126953,0.0,0.0
TIMM8B,ENSG00000150779,0.0347756977995419,0.0
TIMM9,ENSG00000100575,0.0533604287922734,0.4101490050487568
TIMMDC1,ENSG00000113845,0.4366573938419119,0.0
TIMP1,ENSG00000102265,0.0,0.0
TIMP2,ENSG00000035862,0.0332372245611366,0.5553528379634569
TIMP3,ENSG00000100234,0.5007175500956342,0.7050120040449979
TIMP4,ENSG00000157150,0.5957686408445688,0.3697119219710171
TINAG,ENSG00000137251,0.0727420060428532,0.340762922499385
TINAGL1,ENSG00000142910,0.0,0.0
TINF2,ENSG00000092330,0.1945378552357187,0.2095565775525667
TIPARP,ENSG00000163659,0.0264114792513506,0.0488101516722875
TIPIN,ENSG00000075131,0.0,0.0
TIPRL,ENSG00000143155,0.0,0.0
TIRAP,ENSG00000150455,0.0414493946515528,0.0308093102289572
TJAP1,ENSG00000137221,0.0,0.6395413387957025
TJP1,ENSG00000104067,0.2729232836472258,0.1945378552357187
TJP2,ENSG00000119139,0.0681013315434985,0.6000999249074881
TJP3,ENSG00000105289,0.0,0.0698889564511258
TK1,ENSG00000167900,0.0,0.0
TK2,ENSG00000166548,0.0,0.0
TKFC,ENSG00000149476,0.0,0.6468383686587649
TKT,ENSG00000163931,0.0,0.7459389812146175
TKTL1,ENSG00000007350,0.0,0.0
TKTL2,ENSG00000151005,0.1405244636769394,0.0624211552361997
TLCD1,ENSG00000160606,0.0,0.03218438174826
TLCD2,ENSG00000185561,0.0,0.0
TLCD3A,ENSG00000167695,0.0,0.0
TLCD3B,ENSG00000149926,0.0,0.0
TLCD4,ENSG00000152078,0.0,0.0402690538375233
TLCD4-RWDD3,ENSG00000271092,0.0,0.0
TLCD5,ENSG00000181264,0.0761973575735049,0.1801100090065713
TLDC2,ENSG00000101342,0.3157053378572131,0.3035598621964156
TLE1,ENSG00000196781,0.5720667917197215,0.5213438980484978
TLE2,ENSG00000065717,0.0,0.0
TLE3,ENSG00000140332,0.5065347444207802,0.6529219148289789
TLE4,ENSG00000106829,0.5894439504345854,0.7593707675096272
TLE5,ENSG00000104964,0.0,0.7506317401651421
TLE6,ENSG00000104953,0.0,0.0
TLK1,ENSG00000198586,0.37054178019922,0.0
TLK2,ENSG00000146872,0.0,0.0
TLL1,ENSG00000038295,0.607558410483062,0.8075178491897482
TLL2,ENSG00000095587,0.0,0.4676853924159289
TLN1,ENSG00000137076,0.0,0.391913494838477
TLN2,ENSG00000171914,0.0,0.0
TLNRD1,ENSG00000140406,0.0,0.0736258883845721
TLR1,ENSG00000174125,0.8863788893193586,0.12970213802732
TLR10,ENSG00000174123,0.4456968262396504,0.5149739730745764
TLR2,ENSG00000137462,0.0317944510879983,0.0869628436729681
TLR3,ENSG00000164342,0.7912562892605534,0.3638370383533743
TLR4,ENSG00000136869,0.8159328364038583,0.539270435684686
TLR5,ENSG00000187554,0.3189780560247958,0.3248662023564307
TLR6,ENSG00000174130,0.2535775435318658,0.1931677323079584
TLR7,ENSG00000196664,0.8047660735873304,0.0
TLR8,ENSG00000101916,0.7987897559874533,0.0
TLR9,ENSG00000239732,0.0502418558798238,0.0
TLX1,ENSG00000107807,0.0,0.0
TLX2,ENSG00000115297,0.0,0.0
TLX3,ENSG00000164438,0.0,0.1225761423499511
TM2D1,ENSG00000162604,0.1371625363758007,0.3528508011920281
TM2D2,ENSG00000169490,0.0,0.0
TM2D3,ENSG00000184277,0.0,0.0
TM4SF1,ENSG00000169908,0.0,0.0704129534761931
TM4SF18,ENSG00000163762,0.0,0.355073939885886
TM4SF19,ENSG00000145107,0.0,0.0
TM4SF19-DYNLT2B,ENSG00000273331,0.0,0.0
TM4SF20,ENSG00000168955,0.0824357154758537,0.050158185394417
TM4SF4,ENSG00000169903,0.4430480793019004,0.6358910056535494
TM4SF5,ENSG00000142484,0.0,0.0
TM6SF1,ENSG00000136404,0.0,0.0
TM6SF2,ENSG00000213996,0.0535469546481595,0.4413940701659693
TM7SF2,ENSG00000149809,0.0,0.0
TM7SF3,ENSG00000064115,0.0,0.0
TM9SF1,ENSG00000100926,0.0,0.0
TM9SF2,ENSG00000125304,0.3062637427671544,0.0
TM9SF3,ENSG00000077147,0.0,0.0
TM9SF4,ENSG00000101337,0.2207335984705362,0.0319714619547277
TMA16,ENSG00000198498,0.0859711537758738,0.0950714677543549
TMA7,ENSG00000232112,0.0,0.0
TMBIM1,ENSG00000135926,0.3303543357517758,0.4255515583281347
TMBIM4,ENSG00000155957,0.2373826109761354,0.128948940559134
TMBIM6,ENSG00000139644,0.0,0.1074636986121836
TMC1,ENSG00000165091,0.3432257413972708,0.0
TMC2,ENSG00000149488,0.0,0.0
TMC3,ENSG00000188869,0.3353970854402708,0.3321702055264813
TMC4,ENSG00000167608,0.0,0.0
TMC5,ENSG00000103534,0.4551713178115152,0.554953510305883
TMC6,ENSG00000141524,0.8500009412723137,0.2463882232257182
TMC7,ENSG00000170537,0.0,0.0
TMC8,ENSG00000167895,0.8492698592673913,0.0
TMCC1,ENSG00000172765,0.0,0.0
TMCC2,ENSG00000133069,0.0,0.3871196542290792
TMCC3,ENSG00000057704,0.0773658708941106,0.0909394607388782
TMCO1,ENSG00000143183,0.2984376589026006,0.045717567879016
TMCO2,ENSG00000188800,0.0,0.0
SLC9D1,ENSG00000150403,0.0,0.2503024905600841
TMCO4,ENSG00000162542,0.6821794598486096,0.2550099529728061
TMCO5A,ENSG00000166069,0.0559455635203288,0.5284474300804528
TMCO6,ENSG00000113119,0.0,0.0
TMED1,ENSG00000099203,0.0,0.3630927833966244
TMED10,ENSG00000170348,0.0265941949444917,0.0691213719442166
TMED2,ENSG00000086598,0.0,0.0
TMED3,ENSG00000166557,0.0,0.0417014012251711
TMED4,ENSG00000158604,0.0,0.033532992294243
TMED5,ENSG00000117500,0.1139670950275971,0.0
TMED6,ENSG00000157315,0.0,0.0
TMED7,ENSG00000134970,0.0,0.4161222769978919
TMED7-TICAM2,ENSG00000251201,0.0,0.0
TMED8,ENSG00000100580,0.0,0.0
TMED9,ENSG00000184840,0.0,0.0
TMEFF1,ENSG00000241697,0.0,0.4275510490134829
TMEFF2,ENSG00000144339,0.0,0.0
TMEM100,ENSG00000166292,0.0,0.1806754352385877
TMEM101,ENSG00000091947,0.0,0.0334945917239237
TMEM102,ENSG00000181284,0.0,0.0725614513442981
SLC38A12,ENSG00000109066,0.0,0.0
TMEM106A,ENSG00000184988,0.0,0.0
TMEM106B,ENSG00000106460,0.3475823844894333,0.6963075856601403
TMEM106C,ENSG00000134291,0.0,0.0
TMEM107,ENSG00000179029,0.0,0.0534215979385399
TMEM108,ENSG00000144868,0.0,0.0
TMEM109,ENSG00000110108,0.0,0.0
TMEM11,ENSG00000178307,0.0,0.0
TMEM114,ENSG00000232258,0.0,0.3376727251196038
TMEM115,ENSG00000126062,0.0,0.0
TMEM116,ENSG00000198270,0.1958847736895741,0.2102442568702203
TMEM117,ENSG00000139173,0.0508938004527064,0.0631843011460875
TMEM119,ENSG00000183160,0.0,0.0
TMEM120A,ENSG00000189077,0.0,0.0
TMEM120B,ENSG00000188735,0.0,0.1551071415603442
TMEM121,ENSG00000184986,0.1842284921076614,0.1449248734205328
TMEM121B,ENSG00000183307,0.1093392492538044,0.0
TMEM123,ENSG00000152558,0.0,0.041919839005822
TMEM125,ENSG00000179178,0.0,0.0
TMEM126A,ENSG00000171202,0.0,0.0
TMEM126B,ENSG00000171204,0.0,0.1349771078434882
TMEM127,ENSG00000135956,0.2431723190446484,0.0
TMEM128,ENSG00000132406,0.4620260245705404,0.0325835135076661
TMEM129,ENSG00000168936,0.2972436774613542,0.0408180986514401
TMEM130,ENSG00000166448,0.0,0.1731567865593535
TMEM131,ENSG00000075568,0.4061961520079294,0.0
TMEM131L,ENSG00000121210,0.3507470181567415,0.362259427306611
TMEM132A,ENSG00000006118,0.0,0.0504098699250358
TMEM132B,ENSG00000139364,0.2621490331870381,0.6775775094685068
TMEM132C,ENSG00000181234,0.5006726689427883,0.5336145583434143
TMEM132D,ENSG00000151952,0.6651939095998668,0.7557399430059724
TMEM132E,ENSG00000181291,0.3789201577561574,0.5162501757825683
TMEM134,ENSG00000172663,0.0,0.1142625230528981
TMEM135,ENSG00000166575,0.0,0.2451238579507487
TMEM138,ENSG00000149483,0.0,0.10100591965694
TMEM139,ENSG00000178826,0.135862060264794,0.0
TMEM140,ENSG00000146859,0.0,0.0363774042488391
TMEM141,ENSG00000244187,0.0,0.0
TMEM143,ENSG00000161558,0.0,0.0
TMEM144,ENSG00000164124,0.053025040258411,0.3251560030590268
TMEM145,ENSG00000167619,0.3104898178569069,0.0
TMEM147,ENSG00000105677,0.0,0.0
TMEM14A,ENSG00000096092,0.0,0.0
TMEM14B,ENSG00000137210,0.0,0.0
TMEM14C,ENSG00000111843,0.0,0.0
TMEM150A,ENSG00000168890,0.0,0.0
TMEM150B,ENSG00000180061,0.0,0.0
TMEM150C,ENSG00000249242,0.0,0.0
TMEM151A,ENSG00000179292,0.0,0.0
TMEM151B,ENSG00000178233,0.5560196392773146,0.0290304108295469
TMEM154,ENSG00000170006,0.0,0.1823840160281735
TMEM156,ENSG00000121895,0.0,0.0351248177758413
TMEM158,ENSG00000249992,0.0,0.0
TMEM160,ENSG00000130748,0.0,0.0
TMEM161A,ENSG00000064545,0.0,0.0
TMEM161B,ENSG00000164180,0.2394898212105193,0.8082301731841407
TMEM163,ENSG00000152128,0.3944134882551021,0.3342051741783904
TMEM164,ENSG00000157600,0.4166217398723115,0.0
TMEM165,ENSG00000134851,0.0671439162767007,0.3115518909083086
TMEM167A,ENSG00000174695,0.2338133182769559,0.2037231875897203
TMEM167B,ENSG00000215717,0.0,0.0
TMEM168,ENSG00000146802,0.0,0.0887679335124674
TMEM169,ENSG00000163449,0.0398795131618222,0.041415744328712
TMEM17,ENSG00000186889,0.3992448667526976,0.214022737863933
TMEM170A,ENSG00000166822,0.0,0.3073889654335816
TMEM170B,ENSG00000205269,0.2731736890647214,0.6529772664931487
TMEM171,ENSG00000157111,0.2731314909219525,0.1432778998115557
TMEM174,ENSG00000164325,0.1260113268399239,0.0
TMEM175,ENSG00000127419,0.0364634640124771,0.0
TMEM176A,ENSG00000002933,0.0,0.075625656104781
TMEM176B,ENSG00000106565,0.0,0.0691591825553138
TMEM177,ENSG00000144120,0.061160659912549,0.0
TMEM178A,ENSG00000152154,0.5725533741182469,0.5609013591519527
TMEM178B,ENSG00000261115,0.4168510381115001,0.0
TMEM179,ENSG00000258986,0.4761754287704676,0.0
TMEM179B,ENSG00000185475,0.0,0.0
TMEM18,ENSG00000151353,0.244735105397156,0.4943487433421537
TMEM181,ENSG00000146433,0.0,0.0411240627143246
TMEM182,ENSG00000170417,0.2092049156559957,0.619710919680196
TMEM183A,ENSG00000163444,0.0,0.0
TMEM184A,ENSG00000164855,0.0424398718672725,0.4907699751324137
TMEM184B,ENSG00000198792,0.0,0.0
TMEM184C,ENSG00000164168,0.0,0.5184409780815105
TMEM185A,ENSG00000269556,0.0,0.0
TMEM185B,ENSG00000226479,0.0783835720668809,0.2146336964107822
TMEM186,ENSG00000184857,0.0473407267629865,0.0
TMEM187,ENSG00000177854,0.2025479012503817,0.0
TMEM19,ENSG00000139291,0.0,0.0
TMEM190,ENSG00000160472,0.0,0.0
TMEM191B,ENSG00000278558,0.0,0.0
TMEM191C,ENSG00000206140,0.0,0.0
TMEM192,ENSG00000170088,0.0,0.0
TMEM196,ENSG00000173452,0.450973151568583,0.4963353940567043
TMEM198,ENSG00000188760,0.0,0.0
VMA12,ENSG00000244045,0.0,0.3195855497684366
TMEM200A,ENSG00000164484,0.0345920381716457,0.6235997421274186
TMEM200B,ENSG00000253304,0.1373494298740425,0.0
TMEM200C,ENSG00000206432,0.1698132645735116,0.3702890810746225
TMEM201,ENSG00000188807,0.035617138180417,0.2534935413872123
TMEM202,ENSG00000187806,0.0,0.0
TMEM203,ENSG00000187713,0.0,0.0
TMEM204,ENSG00000131634,0.0,0.0
TMEM205,ENSG00000105518,0.0,0.0822548833492575
TMEM207,ENSG00000198398,0.4699548942043073,0.0
TMEM208,ENSG00000168701,0.0,0.0
TMEM209,ENSG00000146842,0.0627134380201667,0.0
TMEM210,ENSG00000185863,0.0,0.0
LHFPL7,ENSG00000206069,0.0452261969577562,0.2391394474859463
TMEM212,ENSG00000186329,0.0820290716445114,0.5475790834430602
TMEM213,ENSG00000214128,0.0926914488256548,0.0
TMEM214,ENSG00000119777,0.0,0.0
TMEM215,ENSG00000188133,0.0,0.0
TMEM216,ENSG00000187049,0.0,0.0
TMEM217,ENSG00000172738,0.2943048552723203,0.0
TMEM218,ENSG00000150433,0.0,0.0
TMEM219,ENSG00000149932,0.0,0.0403165223415273
TMEM220,ENSG00000187824,0.0544625849490091,0.422686284464267
TMEM221,ENSG00000188051,0.0,0.0
TMEM222,ENSG00000186501,0.0,0.0
TMEM223,ENSG00000168569,0.0,0.0
